mz_aligned,foam_intensity,water_intensity
283.26123848848863,0.001984641459686823,0.001033970006498583
199.17140690796944,0.00131480511216033,0.001984022257414128
219.1758840166708,0.0010810692338891399,0.001130298411731249
220.1470480019237,0.0007948648582771794,0.00161912452719736
255.2340809791205,0.0028733136835210954,0.0013392535714831727
277.1415825303334,0.002217963610954392,0.003118766509871524
283.26123848832856,0.0010070375221357805,0.0012183145014571454
103.92039183373136,0.0017642343955898234,0.0025220912501348063
108.02194653528692,0.0018168439557759036,0.0017124862947148164
111.00931322441198,0.0012290067903448607,0.0009931684886492244
115.07691162529129,0.0015521472678061221,0.0011424797845106674
115.92120642891598,0.0017297902128655923,0.005804558217221049
116.92897141322022,0.0021890973360239614,0.0009949881770932544
121.02981756877358,0.0017087609538166515,0.001360792362011253
125.02487255599317,0.000992911263258837,0.0008828412011707572
127.03957566910226,0.0012279253085308204,0.0007273548440629335
129.0547340461038,0.0013538750284725223,0.0008606459734507424
129.09112009079763,0.001093068272704497,0.0009805196041101703
135.04400035349215,0.0010908806517497972,0.0006716656228449104
138.05418378359832,0.0008413094178112355,0.0006817494875302824
139.03858126421918,0.0008501543258110419,0.0006717790910883159
143.10606953084974,0.0013469616110578838,0.0009599548972932592
145.04888089294263,0.0010589116632197893,0.0012347281751532864
157.1268396939874,0.0008887308088777508,0.0008437987639056866
199.1710939754353,0.002389555667175727,0.002213891002515141
